Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
4702921684,13-04-2016,6877,5.58,5.58,0.00,0.00,0.00,5.58,0.00,0,0,258,777,2898
4702921684,14-04-2016,7860,6.37,6.37,0.00,0.00,0.00,6.37,0.00,0,0,271,772,2984
4702921684,15-04-2016,6506,5.28,5.28,0.00,0.07,0.42,4.79,0.00,1,8,256,944,2896
4702921684,16-04-2016,11140,9.03,9.03,0.00,0.24,1.25,7.54,0.00,3,24,335,556,3328
4702921684,17-04-2016,12692,10.29,10.29,0.00,0.96,3.46,5.88,0.00,12,66,302,437,3394
4702921684,18-04-2016,9105,7.38,7.38,0.00,1.82,1.49,4.07,0.00,22,30,191,890,3013
4702921684,19-04-2016,6708,5.44,5.44,0.00,0.88,0.37,4.19,0.00,10,8,179,757,2812
4702921684,20-04-2016,8793,7.13,7.13,0.00,0.16,1.23,5.73,0.00,2,29,260,717,3061
4702921684,21-04-2016,6530,5.30,5.30,0.00,0.31,2.05,2.94,0.00,4,41,144,901,2729
4702921684,22-04-2016,1664,1.35,1.35,0.00,0.00,0.00,1.35,0.00,0,0,72,1341,2241
4702921684,23-04-2016,15126,12.27,12.27,0.00,0.76,3.24,8.27,0.00,9,66,408,469,3691
4702921684,24-04-2016,15050,12.22,12.22,0.00,1.20,5.12,5.88,0.00,15,95,281,542,3538
4702921684,25-04-2016,9167,7.43,7.43,0.00,0.49,0.82,6.11,0.00,6,15,270,730,3064
4702921684,26-04-2016,6108,4.95,4.95,0.00,0.07,0.35,4.54,0.00,1,8,216,765,2784
4702921684,27-04-2016,7047,5.72,5.72,0.00,0.09,0.80,4.78,0.00,1,16,238,733,2908
4702921684,28-04-2016,9023,7.32,7.32,0.00,1.13,0.42,5.77,0.00,14,9,232,738,3033
4702921684,29-04-2016,9930,8.05,8.05,0.00,1.06,0.92,6.07,0.00,12,19,267,692,3165
4702921684,30-04-2016,10144,8.23,8.23,0.00,0.32,2.03,5.88,0.00,4,36,263,728,3115
4702921684,01-05-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2017
4702921684,02-05-2016,7245,5.92,5.92,0.00,0.38,1.74,3.76,0.00,5,40,195,1131,2859
4702921684,03-05-2016,9454,7.67,7.67,0.00,0.00,0.00,7.67,0.00,0,0,313,729,3145
4702921684,04-05-2016,8161,6.62,6.62,0.00,0.34,0.73,5.54,0.00,4,15,251,757,3004
4702921684,05-05-2016,8614,6.99,6.99,0.00,0.67,0.22,6.09,0.00,8,5,241,745,3006
4702921684,06-05-2016,6943,5.63,5.63,0.00,0.08,0.66,4.87,0.00,1,16,207,682,2859
4702921684,07-05-2016,14370,11.65,11.65,0.00,0.37,2.31,8.97,0.00,5,46,439,577,3683
4702921684,08-05-2016,12857,10.43,10.43,0.00,0.68,6.21,3.54,0.00,9,125,192,1019,3287
4702921684,09-05-2016,8232,6.68,6.68,0.00,0.00,0.57,6.10,0.00,0,12,253,746,2990
4702921684,10-05-2016,10613,8.61,8.61,0.00,0.08,1.88,6.65,0.00,1,37,262,701,3172
4702921684,11-05-2016,9810,7.96,7.96,0.00,0.78,2.16,4.98,0.00,10,41,235,784,3069
4702921684,12-05-2016,2752,2.23,2.23,0.00,0.00,0.00,2.23,0.00,0,0,68,241,1240
5553957443,12-04-2016,11596,7.57,7.57,0.00,1.37,0.79,5.41,0.00,19,13,277,767,2026
5553957443,13-04-2016,4832,3.16,3.16,0.00,0.00,0.00,3.16,0.00,0,0,226,647,1718
5553957443,14-04-2016,17022,11.12,11.12,0.00,4.00,2.45,4.67,0.00,61,41,256,693,2324
5553957443,15-04-2016,16556,10.86,10.86,0.00,4.16,1.98,4.71,0.00,58,38,239,689,2254
5553957443,16-04-2016,5771,3.77,3.77,0.00,0.00,0.00,3.77,0.00,0,0,288,521,1831
5553957443,17-04-2016,655,0.43,0.43,0.00,0.00,0.00,0.43,0.00,0,0,46,943,1397
5553957443,18-04-2016,3727,2.43,2.43,0.00,0.00,0.00,2.43,0.00,0,0,206,622,1683
5553957443,19-04-2016,15482,10.11,10.11,0.00,4.28,1.66,4.18,0.00,69,28,249,756,2284
5553957443,20-04-2016,2713,1.77,1.77,0.00,0.00,0.00,1.77,0.00,0,0,148,598,1570
5553957443,21-04-2016,12346,8.06,8.06,0.00,2.95,2.16,2.96,0.00,47,42,177,801,2066
5553957443,22-04-2016,11682,7.63,7.63,0.00,1.38,0.63,5.60,0.00,25,16,270,781,2105
5553957443,23-04-2016,4112,2.69,2.69,0.00,0.00,0.00,2.68,0.00,0,0,272,443,1776
5553957443,24-04-2016,1807,1.18,1.18,0.00,0.00,0.00,1.18,0.00,0,0,104,582,1507
5553957443,25-04-2016,10946,7.19,7.19,0.00,2.93,0.57,3.69,0.00,51,11,201,732,2033
5553957443,26-04-2016,11886,7.76,7.76,0.00,2.37,0.93,4.46,0.00,40,18,238,750,2093
5553957443,27-04-2016,10538,6.88,6.88,0.00,1.14,1.00,4.74,0.00,16,16,206,745,1922
5553957443,28-04-2016,11393,7.63,7.63,0.00,3.71,0.75,3.17,0.00,49,13,165,727,1999
5553957443,29-04-2016,12764,8.33,8.33,0.00,2.79,0.64,4.91,0.00,46,15,270,709,2169
5553957443,30-04-2016,1202,0.78,0.78,0.00,0.00,0.00,0.78,0.00,0,0,84,506,1463
5553957443,01-05-2016,5164,3.37,3.37,0.00,0.00,0.00,3.37,0.00,0,0,237,436,1747
5553957443,02-05-2016,9769,6.38,6.38,0.00,1.06,0.41,4.90,0.00,23,9,227,724,1996
5553957443,03-05-2016,12848,8.39,8.39,0.00,1.50,1.20,5.68,0.00,26,29,247,812,2116
5553957443,04-05-2016,4249,2.77,2.77,0.00,0.00,0.00,2.77,0.00,0,0,224,651,1698
5553957443,05-05-2016,14331,9.51,9.51,0.00,3.43,1.66,4.43,0.00,44,29,241,692,2156
5553957443,06-05-2016,9632,6.29,6.29,0.00,1.52,0.54,4.23,0.00,21,9,229,761,1916
5553957443,07-05-2016,1868,1.22,1.22,0.00,0.00,0.00,1.22,0.00,0,0,96,902,1494
5553957443,08-05-2016,6083,4.00,4.00,0.00,0.22,0.47,3.30,0.00,3,8,210,505,1762
5553957443,09-05-2016,11611,7.58,7.58,0.00,2.13,0.89,4.56,0.00,59,22,251,667,2272
5553957443,10-05-2016,16358,10.71,10.71,0.00,3.87,1.61,5.20,0.00,61,40,265,707,2335
5553957443,11-05-2016,4926,3.22,3.22,0.00,0.00,0.00,3.22,0.00,0,0,195,628,1693
5553957443,12-05-2016,3121,2.04,2.04,0.00,0.58,0.40,1.06,0.00,8,6,48,222,741
5577150313,12-04-2016,8135,6.08,6.08,0.00,3.60,0.38,2.10,0.00,86,16,140,728,3405
5577150313,13-04-2016,5077,3.79,3.79,0.00,0.32,0.22,3.25,0.00,15,11,144,776,2551
5577150313,14-04-2016,8596,6.42,6.42,0.00,3.33,0.31,2.78,0.00,118,30,176,662,4022
5577150313,15-04-2016,12087,9.08,9.08,0.00,3.92,1.60,3.56,0.00,115,54,199,695,4005
5577150313,16-04-2016,14269,10.66,10.66,0.00,6.64,1.28,2.73,0.00,184,56,158,472,4274
5577150313,17-04-2016,12231,9.14,9.14,0.00,5.98,0.83,2.32,0.00,200,37,159,525,4552
5577150313,18-04-2016,9893,7.39,7.39,0.00,4.86,0.72,1.82,0.00,114,32,130,623,3625
5577150313,19-04-2016,12574,9.42,9.42,0.00,7.02,0.64,1.76,0.00,108,23,111,733,3501
5577150313,20-04-2016,8330,6.22,6.22,0.00,4.12,0.34,1.76,0.00,87,16,113,773,3192
5577150313,21-04-2016,10830,8.09,8.09,0.00,3.65,1.66,2.78,0.00,110,74,175,670,4018
5577150313,22-04-2016,9172,6.85,6.85,0.00,2.42,0.79,3.30,0.00,62,30,200,823,3329
5577150313,23-04-2016,7638,5.71,5.71,0.00,1.21,0.36,4.14,0.00,24,24,223,627,3152
5577150313,24-04-2016,15764,11.78,11.78,0.00,7.65,2.15,1.98,0.00,210,65,141,425,4392
5577150313,25-04-2016,6393,4.78,4.78,0.00,1.35,0.67,2.76,0.00,61,38,214,743,3374
5577150313,26-04-2016,5325,3.98,3.98,0.00,0.85,0.65,2.47,0.00,38,32,181,759,3088
5577150313,27-04-2016,6805,5.14,5.14,0.00,1.81,0.40,2.93,0.00,63,16,190,773,3294
5577150313,28-04-2016,9841,7.43,7.43,0.00,3.25,1.17,3.01,0.00,99,51,141,692,3580
5577150313,29-04-2016,7924,5.92,5.92,0.00,2.84,0.61,2.47,0.00,97,36,165,739,3544
5577150313,30-04-2016,12363,9.24,9.24,0.00,5.83,0.79,2.61,0.00,207,45,163,621,4501
5577150313,01-05-2016,13368,9.99,9.99,0.00,5.31,1.44,3.24,0.00,194,72,178,499,4546
5577150313,02-05-2016,7439,5.56,5.56,0.00,1.12,0.35,4.07,0.00,37,20,235,732,3014
5577150313,03-05-2016,11045,8.25,8.25,0.00,4.52,0.15,3.57,0.00,97,8,212,580,3795
5577150313,04-05-2016,5206,3.89,3.89,0.00,1.56,0.25,2.08,0.00,25,9,141,631,2755
5577150313,05-05-2016,7550,5.64,5.64,0.00,2.50,0.47,2.67,0.00,45,21,143,1153,3004
5577150313,06-05-2016,4950,3.70,3.70,0.00,1.93,0.32,1.45,0.00,41,16,79,1304,2643
5577150313,07-05-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1819
5577150313,08-05-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1819
5577150313,09-05-2016,3421,2.56,2.56,0.00,1.43,0.14,0.99,0.00,34,11,70,1099,2489
5577150313,10-05-2016,8869,6.65,6.65,0.00,2.56,0.75,3.35,0.00,104,37,194,639,3841
5577150313,11-05-2016,4038,3.04,3.04,0.00,1.83,0.30,0.89,0.00,45,15,63,257,1665
6117666160,12-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1496
6117666160,13-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1496
6117666160,14-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1496
6117666160,15-04-2016,14019,10.59,10.59,0.00,0.00,0.28,10.30,0.00,0,6,513,921,2865
6117666160,16-04-2016,14450,10.91,10.91,0.00,0.58,0.85,9.48,0.00,7,15,518,502,2828
6117666160,17-04-2016,7150,5.40,5.40,0.00,0.00,0.00,5.40,0.00,0,0,312,702,2225
6117666160,18-04-2016,5153,3.91,3.91,0.00,0.00,0.00,3.89,0.00,0,0,241,759,2018
6117666160,19-04-2016,11135,8.41,8.41,0.00,0.00,0.00,8.41,0.00,0,0,480,425,2606
6117666160,20-04-2016,10449,8.02,8.02,0.00,2.03,0.48,5.52,0.00,26,10,349,587,2536
6117666160,21-04-2016,19542,15.01,15.01,0.00,0.98,0.40,5.62,0.00,11,19,294,579,4900
6117666160,22-04-2016,8206,6.20,6.20,0.00,0.00,0.00,6.20,0.00,0,0,402,413,2409
6117666160,23-04-2016,11495,8.68,8.68,0.00,0.00,0.00,8.68,0.00,0,0,512,468,2651
6117666160,24-04-2016,7623,5.76,5.76,0.00,0.00,0.00,5.76,0.00,0,0,362,711,2305
6117666160,25-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1497
6117666160,26-04-2016,9543,7.21,7.21,0.00,0.00,0.34,6.87,0.00,0,7,352,1077,2450
6117666160,27-04-2016,9411,7.11,7.11,0.00,0.00,0.00,7.11,0.00,0,0,458,417,2576
6117666160,28-04-2016,3403,2.60,2.60,0.00,0.00,0.00,2.60,0.00,0,0,141,758,1879
6117666160,29-04-2016,9592,7.24,7.24,0.00,0.00,0.00,7.24,0.00,0,0,461,479,2560
6117666160,30-04-2016,6987,5.28,5.28,0.00,0.00,0.00,5.28,0.00,0,0,343,1040,2275
6117666160,01-05-2016,8915,6.73,6.73,0.00,0.00,0.00,6.73,0.00,0,0,397,525,2361
6117666160,02-05-2016,4933,3.73,3.73,0.00,0.00,0.00,3.73,0.00,0,0,236,1204,2044
6117666160,03-05-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1496
6117666160,04-05-2016,2997,2.26,2.26,0.00,0.00,0.00,2.26,0.00,0,0,156,1279,1902
6117666160,05-05-2016,9799,7.40,7.40,0.00,0.00,0.00,7.40,0.00,0,0,487,479,2636
6117666160,06-05-2016,3365,2.68,2.68,0.00,0.00,0.00,2.68,0.00,0,0,133,673,1838
6117666160,07-05-2016,7336,5.54,5.54,0.00,0.00,0.00,5.54,0.00,0,0,412,456,2469
6117666160,08-05-2016,7328,5.53,5.53,0.00,0.00,0.00,5.53,0.00,0,0,318,517,2250
6117666160,09-05-2016,4477,3.38,3.38,0.00,0.00,0.00,3.38,0.00,0,0,197,125,1248
6290855005,12-04-2016,4562,3.45,3.45,0.00,0.00,0.00,3.45,0.00,0,0,199,1241,2560
6290855005,13-04-2016,7142,5.40,5.40,0.00,0.00,0.00,5.39,0.01,0,0,350,1090,2905
6290855005,14-04-2016,7671,5.80,5.80,0.00,0.00,0.00,5.77,0.03,0,0,363,1077,2952
6290855005,15-04-2016,9501,7.18,7.18,0.00,0.00,0.00,7.17,0.01,0,0,328,1112,2896
6290855005,16-04-2016,8301,6.28,6.28,0.00,0.00,0.00,6.27,0.01,0,0,258,1182,2783
6290855005,17-04-2016,7851,5.94,5.94,0.00,1.14,0.79,4.00,0.00,31,12,225,1172,3171
6290855005,18-04-2016,6885,5.21,5.21,0.00,0.00,0.00,5.19,0.02,0,0,271,1169,2766
6290855005,19-04-2016,7142,5.40,5.40,0.00,0.00,0.00,5.39,0.01,0,0,321,1119,2839
6290855005,20-04-2016,6361,4.81,4.81,0.00,0.00,0.00,4.80,0.01,0,0,258,1182,2701
6290855005,21-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2060
6290855005,22-04-2016,6238,4.72,4.72,0.00,0.00,0.00,4.72,0.00,0,0,302,1138,2796
6290855005,23-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,0,0,1407,2664
6290855005,24-04-2016,5896,4.46,4.46,0.00,0.00,0.00,4.46,0.00,0,0,258,1182,2703
6290855005,25-04-2016,7802,5.90,5.90,0.00,0.68,0.18,5.03,0.01,8,3,249,1180,2771
6290855005,26-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2060
6290855005,27-04-2016,5565,4.21,4.21,0.00,0.00,0.00,4.18,0.03,0,0,287,1153,2743
6290855005,28-04-2016,5731,4.33,4.33,0.00,0.00,0.00,4.33,0.00,0,0,255,1185,2687
6290855005,29-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2060
6290855005,30-04-2016,6744,5.10,5.10,0.00,0.00,0.00,5.09,0.01,0,0,324,1116,2843
6290855005,01-05-2016,9837,7.44,7.44,0.00,0.66,2.75,4.00,0.02,8,95,282,1055,3327
6290855005,02-05-2016,6781,5.13,5.13,0.00,0.00,0.00,5.11,0.02,0,0,268,1172,2725
6290855005,03-05-2016,6047,4.57,4.57,0.00,0.00,0.00,4.57,0.00,0,0,240,1200,2671
6290855005,04-05-2016,5832,4.41,4.41,0.00,0.00,0.00,4.40,0.01,0,0,272,1168,2718
6290855005,05-05-2016,6339,4.79,4.79,0.00,0.00,0.00,4.79,0.00,0,0,239,1201,2682
6290855005,06-05-2016,6116,4.62,4.62,0.00,0.00,0.00,4.59,0.03,0,0,305,1135,2806
6290855005,07-05-2016,5510,4.17,4.17,0.00,0.00,0.00,4.16,0.00,0,0,227,1213,2613
6290855005,08-05-2016,7706,5.83,5.83,0.00,0.00,0.00,5.82,0.00,0,0,251,1189,2712
6290855005,09-05-2016,6277,4.75,4.75,0.00,0.00,0.00,4.73,0.02,0,0,264,800,2175
6290855005,10-05-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,0
6775888955,12-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1841
6775888955,13-04-2016,4053,2.91,2.91,0.00,1.11,0.58,1.22,0.00,17,18,85,1053,2400
6775888955,14-04-2016,5162,3.70,3.70,0.00,0.87,0.86,1.97,0.00,14,24,105,863,2507
6775888955,15-04-2016,1282,0.92,0.92,0.00,0.00,0.00,0.92,0.00,0,0,58,976,2127
6775888955,16-04-2016,4732,3.39,3.39,0.00,2.52,0.81,0.06,0.00,36,18,9,1377,2225
6775888955,17-04-2016,2497,1.79,1.79,0.00,0.35,1.13,0.31,0.00,5,24,19,1392,2067
6775888955,18-04-2016,8294,5.95,5.95,0.00,2.00,0.77,3.17,0.00,30,31,146,1233,2798
6775888955,19-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1841
6775888955,20-04-2016,10771,7.72,7.72,0.00,3.77,1.74,2.22,0.00,70,113,178,1079,3727
6775888955,21-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1841
6775888955,22-04-2016,637,0.46,0.46,0.00,0.00,0.00,0.46,0.00,0,0,20,1420,1922
6775888955,23-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1841
6775888955,24-04-2016,2153,1.54,1.54,0.00,0.77,0.62,0.15,0.00,11,18,11,1400,2053
6775888955,25-04-2016,6474,4.64,4.64,0.00,2.27,0.46,1.90,0.00,33,13,92,1302,2484
6775888955,26-04-2016,7091,5.27,5.27,1.96,3.48,0.87,0.73,0.00,42,30,47,1321,2584
6775888955,27-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1841
6775888955,28-04-2016,703,0.50,0.50,0.00,0.06,0.20,0.24,0.00,2,13,15,1410,1993
6775888955,29-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1841
6775888955,30-04-2016,2503,1.79,1.79,0.00,0.16,0.16,1.48,0.00,3,9,84,1344,2280
6775888955,01-05-2016,2487,1.78,1.78,0.00,0.48,0.62,0.68,0.00,9,34,50,1347,2319
6775888955,02-05-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1841
6775888955,03-05-2016,9,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0,0,1,1439,1843
6775888955,04-05-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1841
6775888955,05-05-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1841
6775888955,06-05-2016,4697,3.37,3.37,0.00,0.47,0.93,1.93,0.00,12,35,75,1318,2496
6775888955,07-05-2016,1967,1.41,1.41,0.00,0.13,0.24,1.05,0.00,2,5,49,551,1032
6962181067,12-04-2016,10199,6.74,6.74,0.00,3.40,0.83,2.51,0.00,50,14,189,796,1994
6962181067,13-04-2016,5652,3.74,3.74,0.00,0.57,1.21,1.96,0.00,8,24,142,548,1718
6962181067,14-04-2016,1551,1.03,1.03,0.00,0.00,0.00,1.03,0.00,0,0,86,862,1466
6962181067,15-04-2016,5563,3.68,3.68,0.00,0.00,0.00,3.68,0.00,0,0,217,837,1756
6962181067,16-04-2016,13217,8.74,8.74,0.00,3.66,0.19,4.88,0.00,50,3,280,741,2173
6962181067,17-04-2016,10145,6.71,6.71,0.00,0.33,0.68,5.69,0.00,5,13,295,634,2027
6962181067,18-04-2016,11404,7.54,7.54,0.00,0.83,2.39,4.32,0.00,13,42,238,689,2039
6962181067,19-04-2016,10742,7.10,7.10,0.00,2.10,2.13,2.87,0.00,35,41,195,659,2046
6962181067,20-04-2016,13928,9.55,9.55,0.00,4.28,0.19,5.09,0.00,48,4,297,639,2174
6962181067,21-04-2016,11835,9.71,7.88,4.08,3.99,2.10,3.51,0.11,53,27,214,708,2179
6962181067,22-04-2016,10725,7.09,7.09,0.00,1.77,1.55,3.77,0.00,30,33,240,659,2086
6962181067,23-04-2016,20031,13.24,13.24,0.00,4.20,2.00,7.04,0.00,58,41,347,484,2571
6962181067,24-04-2016,5029,3.32,3.32,0.00,0.00,0.00,3.32,0.00,0,0,199,720,1705
6962181067,25-04-2016,13239,9.27,9.08,2.79,3.02,1.68,4.46,0.10,35,31,282,637,2194
6962181067,26-04-2016,10433,6.90,6.90,0.00,2.58,0.42,3.90,0.00,36,7,254,680,2012
6962181067,27-04-2016,10320,6.82,6.82,0.00,0.55,2.02,4.25,0.00,7,38,279,697,2034
6962181067,28-04-2016,12627,8.35,8.35,0.00,2.51,0.24,5.59,0.00,38,8,288,621,2182
6962181067,29-04-2016,10762,7.11,7.11,0.00,0.82,0.48,5.81,0.00,12,15,369,645,2254
6962181067,30-04-2016,10081,6.66,6.66,0.00,2.24,0.76,3.67,0.00,32,16,237,731,2002
6962181067,01-05-2016,5454,3.61,3.61,0.00,0.00,0.00,3.61,0.00,0,0,215,722,1740
6962181067,02-05-2016,12912,8.54,8.54,0.00,1.20,2.00,5.34,0.00,18,39,313,655,2162
6962181067,03-05-2016,12109,8.12,8.12,0.00,1.74,2.04,4.33,0.00,21,36,267,654,2072
6962181067,04-05-2016,10147,6.71,6.71,0.00,0.47,1.68,4.55,0.00,15,36,284,683,2086
6962181067,05-05-2016,10524,6.96,6.96,0.00,0.99,1.16,4.81,0.00,14,22,305,591,2066
6962181067,06-05-2016,5908,3.91,3.91,0.00,0.00,0.00,3.91,0.00,0,0,299,717,1850
6962181067,07-05-2016,6815,4.50,4.50,0.00,0.00,0.00,4.50,0.00,0,0,328,745,1947
6962181067,08-05-2016,4188,2.77,2.77,0.00,0.00,0.52,2.25,0.00,0,14,151,709,1659
6962181067,09-05-2016,12342,8.72,8.68,3.17,3.90,1.18,3.65,0.00,43,21,231,607,2105
6962181067,10-05-2016,15448,10.21,10.21,0.00,3.47,1.75,4.99,0.00,62,34,275,626,2361
6962181067,11-05-2016,6722,4.44,4.44,0.00,1.49,0.31,2.65,0.00,24,7,199,709,1855
6962181067,12-05-2016,3587,2.37,2.37,0.00,0.00,0.25,2.11,0.00,0,8,105,127,928
7007744171,12-04-2016,14172,10.29,9.48,4.87,4.50,0.38,5.41,0.00,53,8,355,1024,2937
7007744171,13-04-2016,12862,9.65,8.60,4.85,4.61,0.56,4.48,0.00,56,22,261,1101,2742
7007744171,14-04-2016,11179,8.24,7.48,3.29,2.95,0.34,4.96,0.00,34,6,304,1096,2668
7007744171,15-04-2016,5273,3.53,3.53,0.00,0.00,0.00,3.53,0.00,0,0,202,1238,2098
7007744171,16-04-2016,4631,3.10,3.10,0.00,0.00,0.00,3.10,0.00,0,0,203,1155,2076
7007744171,17-04-2016,8059,5.39,5.39,0.00,0.00,0.00,5.39,0.00,0,0,305,1135,2383
7007744171,18-04-2016,14816,10.98,9.91,4.93,3.79,2.12,5.05,0.02,48,31,284,1077,2832
7007744171,19-04-2016,14194,10.48,9.50,4.94,4.41,0.76,5.31,0.00,53,17,304,1066,2812
7007744171,20-04-2016,15566,11.31,10.41,4.92,4.79,0.67,5.86,0.00,60,33,347,1000,3096
7007744171,21-04-2016,13744,9.19,9.19,0.00,2.15,1.87,5.17,0.00,30,34,327,1049,2763
7007744171,22-04-2016,15299,10.24,10.24,0.00,4.10,1.76,4.37,0.00,64,50,261,1065,2889
7007744171,23-04-2016,8093,5.41,5.41,0.00,0.13,1.13,4.15,0.00,2,25,223,1190,2284
7007744171,24-04-2016,11085,7.42,7.42,0.00,0.00,0.00,7.42,0.00,0,0,419,1021,2667
7007744171,25-04-2016,18229,13.34,12.20,4.86,4.31,1.37,7.67,0.00,51,24,379,986,3055
7007744171,26-04-2016,15090,10.10,10.10,0.00,0.93,0.94,8.23,0.00,16,22,424,978,2939
7007744171,27-04-2016,13541,10.22,9.06,4.89,4.27,0.66,5.29,0.00,50,12,337,1041,2830
7007744171,28-04-2016,15128,10.12,10.12,0.00,1.09,0.77,8.26,0.00,16,16,401,1007,2836
7007744171,29-04-2016,20067,14.30,13.42,4.91,4.31,2.05,7.95,0.00,55,42,382,961,3180
7007744171,30-04-2016,3761,2.52,2.52,0.00,0.00,0.00,2.52,0.00,0,0,200,1240,2051
7007744171,01-05-2016,5600,3.75,3.75,0.00,0.00,0.00,3.75,0.00,0,0,237,1142,2225
7007744171,02-05-2016,13041,9.18,8.72,2.83,4.64,0.70,3.83,0.00,64,14,250,1112,2642
7007744171,03-05-2016,14510,10.87,9.71,4.91,4.48,1.02,5.36,0.00,58,31,330,1021,2976
7007744171,04-05-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1557
7007744171,05-05-2016,15010,11.10,10.04,4.88,4.33,1.29,5.48,0.00,53,23,317,1047,2933
7007744171,06-05-2016,11459,7.67,7.67,0.00,3.00,0.81,3.86,0.00,44,13,247,1136,2553
7007744171,07-05-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,111,120
7086361926,12-04-2016,11317,8.41,8.41,0.00,5.27,0.15,2.97,0.00,59,6,153,745,2772
7086361926,13-04-2016,5813,3.62,3.62,0.00,0.56,0.21,2.84,0.00,31,26,155,744,2516
7086361926,14-04-2016,9123,6.12,6.12,0.00,2.03,0.33,3.66,0.00,35,32,189,787,2734
7086361926,15-04-2016,8585,5.67,5.67,0.00,2.04,1.11,2.53,0.00,30,21,139,864,2395
7086361926,16-04-2016,31,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0,0,3,1437,1635
7086361926,17-04-2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,1629
7086361926,18-04-2016,9827,6.71,6.71,0.00,3.17,1.22,2.31,0.00,61,51,114,1136,2743
7086361926,19-04-2016,10688,7.29,7.29,0.00,3.53,1.23,2.51,0.00,67,69,124,671,2944
7086361926,20-04-2016,14365,10.64,10.64,0.00,7.64,0.45,2.54,0.00,87,13,145,797,2997
7086361926,21-04-2016,9469,6.18,6.18,0.00,1.36,0.30,4.51,0.00,19,6,206,758,2463
7086361926,22-04-2016,9753,6.53,6.53,0.00,2.87,0.97,2.67,0.00,58,59,153,762,2846
7086361926,23-04-2016,2817,1.81,1.81,0.00,0.00,0.00,1.80,0.00,0,0,90,1350,1965
7086361926,24-04-2016,3520,2.16,2.16,0.00,0.00,0.00,2.15,0.00,0,0,125,566,2049
7086361926,25-04-2016,10091,6.82,6.82,0.00,3.75,0.70,2.37,0.00,69,39,129,706,2752
7086361926,26-04-2016,10387,7.07,7.07,0.00,4.16,0.77,2.12,0.00,70,33,132,726,2781
7086361926,27-04-2016,11107,8.34,8.34,0.00,5.63,0.18,2.53,0.00,55,6,145,829,2693
7086361926,28-04-2016,11584,7.80,7.80,0.00,2.79,1.64,3.36,0.00,54,48,161,810,2862
7086361926,29-04-2016,7881,4.95,4.95,0.00,0.49,0.45,4.00,0.00,24,36,182,1198,2616
7086361926,30-04-2016,14560,9.41,9.41,0.00,3.12,1.04,5.24,0.00,42,17,308,584,2995
7086361926,01-05-2016,12390,8.07,8.07,0.00,2.30,0.90,4.85,0.00,30,15,258,685,2730
7086361926,02-05-2016,10052,6.81,6.81,0.00,3.48,0.66,2.66,0.00,66,26,139,737,2754
7086361926,03-05-2016,10288,6.76,6.76,0.00,2.74,0.85,3.16,0.00,57,36,152,761,2754
7086361926,04-05-2016,10988,8.31,8.31,0.00,5.28,0.12,2.90,0.00,45,12,135,843,2655
7086361926,05-05-2016,8564,5.60,5.60,0.00,1.78,0.83,2.95,0.00,24,14,149,1253,2386
